family,dataset,src_ip,dst_ip,dst_port,proto,multiclass_label,model,prediction
sliver,sliver_A_0655,172.20.0.81,91.189.92.24,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,103.102.166.224,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,104.16.123.96,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,104.16.124.96,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,104.75.0.183,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,104.75.1.165,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,104.94.216.37,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,104.94.218.45,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,142.251.150.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,142.251.151.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,142.251.152.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,142.251.153.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,142.251.154.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,142.251.155.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,142.251.156.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,142.251.157.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,151.101.131.19,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,151.101.195.19,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,151.101.3.19,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,151.101.67.19,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,167.82.0.223,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,167.82.48.223,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,184.28.183.49,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,184.31.228.249,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,185.125.190.20,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,185.125.190.21,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,185.125.190.29,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,185.125.190.81,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,185.125.190.82,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,185.125.190.83,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,20.200.245.247,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,202.43.57.85,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,23.217.180.246,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,23.217.69.53,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,23.221.151.70,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,23.46.237.27,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,23.47.150.66,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,23.49.205.28,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,23.49.206.40,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,23.60.185.29,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,23.60.186.45,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,23.63.77.47,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,91.189.91.81,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,91.189.91.82,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,91.189.91.83,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,91.189.92.23,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.82,91.189.92.24,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,103.102.166.224,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,104.16.123.96,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,104.16.124.96,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,104.75.1.165,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,104.94.216.37,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,104.94.218.45,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,142.251.150.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,142.251.151.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,142.251.152.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,142.251.153.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,142.251.154.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,142.251.155.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,142.251.156.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,142.251.157.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,151.101.131.19,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,151.101.195.19,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,151.101.3.19,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,151.101.67.19,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,167.82.0.223,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,167.82.48.223,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,184.28.183.49,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,184.31.228.249,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,185.125.190.20,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,185.125.190.21,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,185.125.190.29,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,185.125.190.81,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,185.125.190.82,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,185.125.190.83,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,20.200.245.247,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,202.43.57.85,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,23.217.180.246,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,23.217.69.53,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,23.46.237.27,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,23.47.150.66,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,23.49.205.28,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,23.60.185.29,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,23.60.186.45,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,23.63.77.47,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,69.192.128.230,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,91.189.91.81,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,91.189.91.82,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,91.189.91.83,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,91.189.92.23,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.83,91.189.92.24,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,103.102.166.224,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,104.16.123.96,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,104.16.124.96,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,104.75.0.183,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,104.75.1.165,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,104.94.216.37,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,104.94.218.45,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,142.251.150.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,142.251.151.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,142.251.152.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,142.251.153.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,142.251.154.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,142.251.155.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,142.251.156.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,142.251.157.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,151.101.131.19,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,151.101.195.19,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,151.101.3.19,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,151.101.67.19,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,167.82.48.223,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,184.28.183.49,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,184.31.228.249,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,185.125.190.20,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,185.125.190.21,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,185.125.190.29,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,185.125.190.81,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,185.125.190.82,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,185.125.190.83,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,20.200.245.247,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,202.43.57.85,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,23.217.180.246,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,23.217.69.53,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,23.221.151.70,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,23.46.237.27,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,23.47.150.66,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,23.49.205.28,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,23.51.60.249,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,23.60.185.29,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,23.60.186.45,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,23.63.77.47,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,91.189.91.81,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,91.189.91.82,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,91.189.91.83,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,91.189.92.23,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.84,91.189.92.24,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,103.102.166.224,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,104.16.123.96,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,104.16.124.96,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,104.75.0.183,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,104.75.1.165,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,104.94.216.37,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,104.94.218.45,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,142.251.150.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,142.251.151.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,142.251.152.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,142.251.153.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,142.251.154.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,142.251.155.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,142.251.156.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,142.251.157.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,151.101.131.19,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,151.101.195.19,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,151.101.3.19,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,151.101.67.19,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,167.82.0.223,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,167.82.48.223,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,184.28.183.49,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,184.31.228.249,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,185.125.190.20,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,185.125.190.21,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,185.125.190.29,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,185.125.190.81,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,185.125.190.82,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,185.125.190.83,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,20.200.245.247,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,202.43.57.85,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,23.217.180.246,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,23.217.69.53,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,23.221.151.70,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,23.46.237.27,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,23.47.150.66,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,23.49.205.28,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,23.60.185.29,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,23.60.186.45,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,23.63.77.47,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,69.192.128.230,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,91.189.91.81,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,91.189.91.82,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,91.189.91.83,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,91.189.92.23,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.85,91.189.92.24,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,103.102.166.224,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,104.16.123.96,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,104.16.124.96,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,104.75.0.183,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,104.75.1.165,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,104.94.216.37,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,104.94.218.45,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,142.251.150.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,142.251.151.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,142.251.152.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,142.251.153.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,142.251.154.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,142.251.155.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,142.251.156.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,142.251.157.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,151.101.131.19,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,151.101.192.223,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,151.101.195.19,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,151.101.3.19,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,151.101.67.19,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,167.82.0.223,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,167.82.48.223,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,184.28.183.49,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,184.31.228.249,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,185.125.190.20,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,185.125.190.21,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,185.125.190.29,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,185.125.190.81,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,185.125.190.82,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,185.125.190.83,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,20.200.245.247,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,23.217.180.246,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,23.217.69.53,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,23.221.151.70,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,23.46.237.27,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,23.47.150.66,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,23.49.205.28,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,23.60.185.29,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,23.60.186.45,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,23.63.77.47,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,69.192.128.230,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,91.189.91.81,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,91.189.91.82,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,91.189.91.83,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,91.189.92.23,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.86,91.189.92.24,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.87,103.102.166.224,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.87,104.16.123.96,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.87,104.16.124.96,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.87,104.75.0.183,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.87,104.75.1.165,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.87,104.94.216.37,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.87,104.94.218.45,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.87,142.251.150.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.87,142.251.151.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.87,142.251.152.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.87,142.251.153.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.87,142.251.154.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.87,142.251.155.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.87,142.251.156.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.87,142.251.157.119,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.87,151.101.131.19,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.87,151.101.195.19,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.87,151.101.3.19,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.87,151.101.67.19,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.87,167.82.0.223,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.87,167.82.48.223,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.87,184.28.183.49,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.87,184.31.228.249,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.87,185.125.190.20,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.87,185.125.190.21,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.87,185.125.190.29,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.87,185.125.190.81,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.87,185.125.190.82,443,tcp,sliver,decision_tree,sliver
sliver,sliver_A_0655,172.20.0.87,185.125.190.83,443,tcp,sliver,decision_tree,sliver
